"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"E295195","ONE (1) 2093 KW OIL TREATER","Stack","","","","","56.000950","-120.441281","","Geographic Positioning System (NAD83)","","","106920","","","","","9/23/2013 1:58:41 PM","9/24/2013 6:00:07 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","9/23/2013",""
"E295196","ONE (1) HP/LP FLARE STACK","Stack","","","","","56.000950","-120.441281","","Geographic Positioning System (NAD83)","","","106920","","","","","9/23/2013 2:05:02 PM","9/24/2013 6:00:11 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","9/23/2013",""
"E295269","HELMET B-11-K/94-P-2 NOX BUBBLE","Stack","","","","","59.177083","-120.7593","","Geographic Positioning System (NAD83)","","","107003","","","","","9/27/2013 10:44:54 AM","9/28/2013 6:00:23 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","9/27/2013",""
"E295411","LIGHTSPEED BREWERY LTD.","Tile Field","fermentation operation effluent from which the solids have been settled and filtered","","","","49.305500","-124.3826","","Google Earth, Google Maps, or other Satellite Imagery","","","106906","90.00","metre","","","10/7/2013 4:04:57 PM","10/8/2013 6:00:11 AM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","10/7/2013",""
"E295469","ZURICH INSURANCE COMPANY LTD.","Stack","air discharge","","","","49.301000","-115.116","","Google Earth, Google Maps, or other Satellite Imagery","","","106774","","","","","10/15/2013 4:56:28 PM","10/16/2013 6:00:06 AM","Created by Database Link for EMA from 90 Headquarters, Victoria","Updated by  EMS from 90 Headquarters, Victoria","10/15/2013",""
"E295489","BOULDER REGEN GAS HEATER","Stack","","","","","55.396380","-122.1411","","Geographic Positioning System (NAD83)","","","105025","","","","","10/16/2013 11:15:03 AM","10/17/2013 6:00:07 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/16/2013",""
"E295490","STEWART BULK TERMINALS REFUSE DISCHARGE 107004 AND 107628","Terrestrial","cover, untreated stockpile of dredgate from bulk terminalaccess channel","","","","55.915000","-130.011","","Google Earth, Google Maps, or other Satellite Imagery","","","107004; 107628","","","","","10/16/2013 1:36:31 PM","12/5/2014 6:00:04 AM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","10/16/2013",""
"E295609","JOHNSON STREET BRIDGE SOIL STORAGE","Terrestrial","contaminated soil storage (greater than the CSR IL standards)","","","","48.428611","-123.373611","","Google Earth, Google Maps, or other Satellite Imagery","","","106843","","","","","11/14/2013 10:17:04 AM","","Created by Database Link for EMA from 90 Headquarters, Victoria","","11/14/2013",""
"E295689","TWO KEYTECH CY-2050-SA-D WASTE INCINERATORS","In-Plant","","","","","59.810437","-123.968141","","Google Earth, Google Maps, or other Satellite Imagery","","","106954","","","","","11/20/2013 10:27:48 AM","11/21/2013 6:00:05 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/20/2013",""
"E296011","NTL - 2 AIR CURTAIN BURNERS","Stack","","","","","55.250210","-129.0047","","Geographic Positioning System (NAD83)","","","107077","","","","","12/23/2013 2:27:16 PM","12/24/2013 6:00:02 AM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","12/23/2013",""
"E296350","RE106760 SILVERSPRAY WTP AT WIER","In-Plant","Effluent sampling point at wastewater treatment plant ","","","","48.337200","-123.717","","Google Earth, Google Maps, or other Satellite Imagery","","","106760","","","","","1/30/2014 9:21:59 AM","1/31/2014 6:00:10 AM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","1/30/2014",""
"E296450","CYPRESS HIGH PRESSURE FLARE","Stack","","","","","51.000000","-121","","Geographic Positioning System (NAD83)","","","107119","","","","","2/7/2014 10:08:40 AM","2/7/2023 11:17:18 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","2/7/2014",""
"E296470","DUST CONTROL BAGHOUSE","In-Plant","","","","","53.914800","-123.251","","Google Earth, Google Maps, or other Satellite Imagery","","","2190","","","","","2/7/2014 2:09:09 PM","2/7/2023 11:17:18 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/7/2014",""
"E296590","GREEN D-39-C NOX BUBBLE","Stack","","","","","57.532200","-122.8536","","Geographic Positioning System (NAD83)","","","107137","","","","","2/17/2014 9:33:22 AM","2/18/2014 6:00:08 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","2/17/2014",""
"E296610","NEXEN LIARD NOX BUBBLE","Stack","","","","","59.722900","-124.0468","","Geographic Positioning System (NAD83)","","","107139","","","","","2/17/2014 11:16:09 AM","2/18/2014 6:00:08 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","2/17/2014",""
"E296611","NEXEN LIARD SOX BUBBLE","Stack","","","","","59.722900","-124.0468","","Geographic Positioning System (NAD83)","","","107139","","","","","2/17/2014 11:18:51 AM","2/18/2014 6:00:07 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","2/17/2014",""
"E296670","CYPRESS TEMPORARY FLARE","Stack","","","","","51.000000","-121","","Geographic Positioning System (NAD27)","","","107145","","","","","2/24/2014 10:33:49 AM","2/7/2023 11:17:19 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","2/24/2014",""
"E297010","GUNDY D-4-H NOX BUBBLE","Stack","","","","","56.839583","-122.0406","","Geographic Positioning System (NAD83)","","","107187","","","","","3/19/2014 3:31:05 PM","3/20/2014 6:00:16 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","3/19/2014",""
"E297153","AITKEN CREEK NOX BUBBLE","Stack","","","","","55.000000","-120","","Geographic Positioning System (NAD83)","","","107202","","","","","4/2/2014 2:07:54 PM","2/7/2023 11:17:19 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/2/2014",""
"E297154","AITKEN CREEK SOX BUBBLE","Stack","","","","","55.000000","-120","","Geographic Positioning System (NAD83)","","","107202","","","","","4/2/2014 2:10:10 PM","2/7/2023 11:17:19 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/2/2014",""
"E297290","GUNDY NOX BUBBLE","Stack","","","","","56.686700","-122.102786","","Geographic Positioning System (NAD83)","","","107228","","","","","4/11/2014 1:47:57 PM","4/12/2014 6:00:06 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/11/2014",""
"E297291","TOWNSEND NOX BUBBLE","Stack","","","","","56.693750","-122.153125","","Geographic Positioning System (NAD83)","","","107231","","","","","4/11/2014 3:01:14 PM","4/12/2014 6:00:07 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/11/2014",""
"E297330","GROUNDBIRCH 6-19 NOX BUBBLE","Stack","","","","","55.940000","-121.12","","Geographic Positioning System (NAD83)","","","107236","","","","","4/14/2014 11:39:43 AM","4/15/2014 6:00:06 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/14/2014",""
"E297372","GUNDY B-69 NOX BUBBLE","Stack","","","","","56.801000","-122.108","","Geographic Positioning System (NAD83)","","","107245","","","","","4/15/2014 12:29:16 PM","4/16/2014 6:00:12 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/15/2014",""
"E297373","GUNDY B-69 SOX BUBBLE","Stack","","","","","56.801000","-122.108","","Geographic Positioning System (NAD83)","","","107245","","","","","4/15/2014 12:31:29 PM","4/16/2014 6:00:12 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/15/2014",""
"E297470","OK RANCH BIOSOLIDS APPLICATION","Land - Farm","Biosolids application","","","","51.250000","-122.08","","Geographic Positioning System (NAD83)","","","107169","","","","","4/22/2014 8:52:38 AM","4/22/2014 10:38:22 AM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","4/22/2014",""
"E297651","SEPTIMUS 9-36-81 NOX BUBBLE","Stack","","","","","56.066000","-120.822","","Geographic Positioning System (NAD83)","","","107286","","","","","5/6/2014 2:46:40 PM","5/7/2014 6:00:12 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","5/6/2014",""
"E297652","SEPTIMUS 9-36 SOX BUBBLE","Stack","","","","","56.066000","-120.822","","Geographic Positioning System (NAD83)","","","107286","","","","","5/6/2014 3:24:20 PM","5/7/2014 6:00:12 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","5/6/2014",""
"E297653","MONIAS 14-14 NOX BUBBLE","Stack","","","","","56.114000","-121.174","","Geographic Positioning System (NAD83)","","","107287","","","","","5/6/2014 4:04:34 PM","5/7/2014 6:00:12 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","5/6/2014",""
"E297654","MONIAS SOX BUBBLE","Stack","","","","","56.114000","-121.174","","Geographic Positioning System (NAD83)","","","107287","","","","","5/6/2014 4:07:07 PM","5/7/2014 6:00:12 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","5/6/2014",""
"E297713","EVIE D-79-L NOX BUBBLE","Stack","","","","","58.979000","-122.981","","Geographic Positioning System (NAD83)","","","107295","","","","","5/7/2014 5:00:42 PM","5/8/2014 6:00:08 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","5/7/2014",""
"E297730","MERRILL & RING EAST THURLOW ISLAND LOGSORT LANDFILL ","Landfill","Wood Waste Landfill","","","","50.424200","-125.4625","","Google Earth, Google Maps, or other Satellite Imagery","","","17392","87.00","metre","","7/31/2015","5/8/2014 8:46:16 AM","5/9/2014 6:00:08 AM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","5/8/2014",""
"E297870","TEMBEC ","Landfill","REFUSE LANDFILL","","","","49.528300","-115.7617","","1:20,000 scale map (NAD83)","","","2553","","","","","5/14/2014 9:18:44 AM","","Created by Database Link for EMA from 41 Kootenay, Cranbrook","","5/14/2014",""
"E297871","MARSHALL SPRINGS RESORT MUNICIPAL EFFLUENT DISCHARGE","Tile Field","Municipal effluent discharge","","","","49.819000","-120.8653","","Geographic Positioning System (NAD83)","","","17747","","","","","5/14/2014 11:00:09 AM","5/15/2014 6:00:08 AM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","5/14/2014",""
"E298191","(SW01) SOUTH EAST STREAM PE-18352","River, Stream, or Creek","","","","","50.614570","-127.73423","","1:50,000 scale map","","","18352","","","","","6/5/2014 11:52:59 AM","","Created by Luc Lachance from 10 Vancouver Island, Nanaimo","","6/5/2014",""
"E298192","(SW02) QUARRY OUTFLOW PE-18352","In-Plant","50.61457atment System","","","","50.614570","-127.73423","","1:50,000 scale map","","","18352","","","","","6/5/2014 11:55:46 AM","","Created by Luc Lachance from 10 Vancouver Island, Nanaimo","","6/5/2014",""
"E298193","(SW04) SOUTH EAST STREAM DOWNSTREAM PE-18352","River, Stream, or Creek","Receiving environment site downstream of East Treatment System (SW03) discharge.","","","","50.614570","-127.73423","","1:50,000 scale map","","","18352","","","","","6/5/2014 11:57:55 AM","","Created by Luc Lachance from 10 Vancouver Island, Nanaimo","","6/5/2014",""
"E298194","(SW05) SOUTH EAST STREAM AT PEM ROAD PE-18352","River, Stream, or Creek","Upstream of East Treatment System (SW03) discharge and background site SW04.","","","","50.614570","-127.73423","","1:50,000 scale map","","","18352","","","","","6/5/2014 12:00:01 PM","","Created by Luc Lachance from 10 Vancouver Island, Nanaimo","","6/5/2014",""
"E298195","(SW06) SOUTH EAST STREAM AT MOUTH DOWNSTREAM PE-18352","River, Stream, or Creek","Downstream of East Treatment System (SW03) and SW05 located at mouth of Holdberg inlet.","","","","50.614570","-127.73423","","1:50,000 scale map","","","18352","","","","","6/5/2014 12:10:18 PM","","Created by Luc Lachance from 10 Vancouver Island, Nanaimo","","6/5/2014",""
"E298196","(SW08) YOUGHPAN TRIBUTARY BACKGROUND","River, Stream, or Creek","Youghpan creek tributary upstream of West Treatment System discharge.  Use as background site.","","","","50.614570","-127.73423","","1:50,000 scale map","","","18352","","","","","6/5/2014 12:12:19 PM","7/20/2017 10:03:06 AM","Created by Luc Lachance from 10 Vancouver Island, Nanaimo","Updated by Rusto Martinka from 10 Vancouver Island, Nanaimo","6/5/2014",""
"E298211","CITY OF FERNIE (AR- 107289)","Landfill"," Compost leachate discharged to lagoons","","","","49.430414","-115.04506","","Differential Geographic Positioning System (NAD83)","","","107289","","","","","6/5/2014 3:44:37 PM","6/6/2014 6:00:05 AM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","6/5/2014",""
"E298251","KNP 3-1 OPEN BURN SITE","Open Burning","Natural Woody Biomass Open Burn Site","","","","49.678000","-116.008","","Geographic Positioning System (NAD83)","","","107354","","","","","6/6/2014 3:01:24 PM","6/7/2014 6:00:07 AM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","6/6/2014",""
"E298252","KNP SPRUCE TRAIL ","Open Burning","Buen site - Naturally Woody Biomass ","","","","49.678000","-116.008","","Geographic Positioning System (NAD83)","","","107354","","","","","6/6/2014 3:06:56 PM","6/7/2014 6:00:07 AM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","6/6/2014",""
"E298270","YOYO D-8-L NOX BUBBLE","Stack","","","","","58.672917","-120.965624","","Geographic Positioning System (NAD83)","","","107376","","","","","6/10/2014 10:54:45 AM","6/11/2014 6:00:09 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/10/2014",""
"E298271","YOYO D-8-L SOX BUBBLE","Stack","","","","","58.672917","-120.965625","","Geographic Positioning System (NAD83)","","","107376","","","","","6/10/2014 10:57:32 AM","6/11/2014 6:00:10 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/10/2014",""
"E298290","MINE WATER TREATMENT PLANT ","Outfall","Mine Water Treatment Plant Discharge to Brucejack Creek","","","","56.468700","-130.1934","","IMAP- 1:20,000 TRIM (NAD83)","","","107330","","","","","6/11/2014 10:35:22 AM","6/16/2014 11:37:47 AM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","6/11/2014",""
"E298335","PARKLAND 8-13-81-17 NOX BUBBLE","Stack","","","","","56.021000","-120.5076","","Geographic Positioning System (NAD83)","","","107388","","","","","6/13/2014 3:01:11 PM","6/14/2014 6:00:05 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/13/2014",""
"E298336","PARKLAND 8-13 NOX BUBBLE","Stack","","","","","56.021076","-120.5076","","Geographic Positioning System (NAD83)","","","107389","","","","","6/13/2014 3:29:44 PM","6/14/2014 6:00:06 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/13/2014",""
"E298370","LAPRISE B-24-H NOX BUBBLE","Stack","","","","","57.353578","-122.0495","","Geographic Positioning System (NAD83)","","","107390","","","","","6/16/2014 4:20:53 PM","6/17/2014 6:00:07 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/16/2014",""
"E298371","LAPRISE B-24-H SO2 BUBBLE","Stack","","","","","57.353578","-122.049517","","Geographic Positioning System (NAD83)","","","107390","","","","","6/16/2014 4:23:58 PM","6/17/2014 6:00:07 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/16/2014",""
"E298570","104769 - 0875436 BC LTD. - TREATED EFFL DISCHG  VIA OUTFALL TO KOOTENAY LK","Outfall","treated effluent discharge via outfall to Kootenay Lake","","","","49.520000","-117.2699","","1:50,000 scale map","","","104769","","","","","7/7/2014 4:03:29 PM","2/7/2023 11:17:19 AM","Created by Database Link for EMA from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","7/7/2014",""
"E298572","SUPER SAVE GROUP (APPROVAL 107266)","Well","","","","","49.270119","-123.043881","","Google Earth, Google Maps, or other Satellite Imagery","","","107266","","","","","7/7/2014 5:10:00 PM","7/8/2014 6:00:05 AM","Created by Database Link for EMA from 90 Headquarters, Victoria","Updated by  EMS from 90 Headquarters, Victoria","7/7/2014",""
"E298599","100219 MOUNTAIN SHORES DEV RBC","Outfall","RBC secondary treated effluent, ultra violet disinfection, discharge to Kootenay Lake via submerged lake outfall","","","","49.527590","-116.7818","","Geographic Positioning System (NAD27)","","","100219","","","","","7/9/2014 3:16:53 PM","7/10/2014 6:00:04 AM","Created by Database Link for EMA from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","7/9/2014",""
"E298611","CROWN CONTAMINATED SITES PROGRAM (107427) HOWARD MINE","Outfall","contaminated groundwater treatment and effluent discharge","","","","49.262647","-117.208531","","Geographic Positioning System (NAD83)","","","107427","","","","","7/14/2014 2:24:43 PM","7/15/2014 6:00:06 AM","Created by Database Link for EMA from 90 Headquarters, Victoria","Updated by  EMS from 90 Headquarters, Victoria","7/14/2014",""
"E298850","MEADOW CREEK NORTH CYCLONE","Stack","Meadow Creek North Cyclone","","","","50.203619","-116.95517","","Google Earth, Google Maps, or other Satellite Imagery","","","107423; 107494","558.00","metre","","","7/30/2014 11:36:16 AM","7/31/2014 6:00:04 AM","Created by Database Link for EMA from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","7/30/2014",""
"E298851","MEADOW CREEK SOUTH CYCLONE","Stack","Meadow Creek South Cyclone","","","","50.203568","-116.955178","","Google Earth, Google Maps, or other Satellite Imagery","","","107423; 107494","558.00","metre","","","7/30/2014 11:44:04 AM","7/31/2014 6:00:05 AM","Created by Database Link for EMA from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","7/30/2014",""
"E298890","GREEN B-25-I NOX BUBBLE","Stack","","","","","57.262000","-122.334","","Geographic Positioning System (NAD83)","","","100016","","","","","7/31/2014 9:09:55 AM","8/1/2014 6:00:06 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","7/31/2014",""
"E298893","BOULDER CREEK EFFLUENT","Tile Field","","","","","50.628300","-123.4089","","Google Earth, Google Maps, or other Satellite Imagery","","","107032","","","","","7/31/2014 12:50:02 PM","8/1/2014 6:00:06 AM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","7/31/2014",""
"E299150","SUNDOWN NOX BUBBLE","Stack","","","","","55.633300","-120.53125","","Geographic Positioning System (NAD83)","","","107486","","","","","8/18/2014 10:42:44 AM","8/19/2014 6:00:05 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","8/18/2014",""
"E299210","DIACARBON BELT DRYER","Stack","Low Temperature Belt Dryer","","","","50.102735","-120.78243","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","607.00","metre","","","8/20/2014 9:54:43 AM","8/21/2014 6:00:05 AM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","8/20/2014",""
"E299211","DIACARBON BAGHOUSE","Stack","","","","","50.102733","-120.782415","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","607.00","metre","","","8/20/2014 10:25:02 AM","8/21/2014 6:00:05 AM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","8/20/2014",""
"E299212","DIACARBON POST PELLET COOLING SYSTEM DISCHARGE","In-Plant","","","","","50.103304","-120.781766","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","607.00","metre","","","8/20/2014 1:07:51 PM","8/21/2014 6:00:05 AM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","8/20/2014",""
"E299270","NEXEN LIAD SOUTH CAMP","Stack","","","","","59.146025","-123.980238","","Geographic Positioning System (NAD27)","","","107101","","","","","8/27/2014 5:02:03 PM","8/28/2014 6:00:05 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/27/2014",""
"E299350","DIACARBON HAMMERMILL DISCHARGE BAGHOUSE","In-Plant","","","","","50.102817","-120.782385","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","","","","","9/4/2014 9:15:35 AM","9/5/2014 6:00:05 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","9/4/2014",""
"E299351","DIACARBON HAMMER HOG BAGHOUSE DISCHARGE","In-Plant","","","","","50.102633","-120.782444","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","","","","","9/4/2014 9:22:05 AM","9/5/2014 6:00:06 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","9/4/2014",""
"E299352","DIACARBON - WET BIN VENT BAGHOUSE","In-Plant","","","","","50.102919","-120.78228","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","","","","","9/4/2014 9:31:55 AM","9/5/2014 6:00:06 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","9/4/2014",""
"E299358","DIACARBON SILO STOAGE BAGHOUSE","In-Plant","","","","","50.103284","-120.782124","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","","","","","9/4/2014 10:58:58 AM","9/5/2014 6:00:05 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","9/4/2014",""
"E299359","DIACARBON SILO STORAGE BAGHOUSE","In-Plant","","","","","50.103271","-120.782141","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","","","","","9/4/2014 11:17:10 AM","9/5/2014 6:00:06 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","9/4/2014",""
"E299360","DIACARBON ELECTRIC GENERATOR","In-Plant","","","","","50.102943","-120.782101","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","","","","","9/4/2014 12:14:41 PM","9/5/2014 6:00:05 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","9/4/2014",""
"E299370","DIACARBON EMERGENCY BYPASS STACK","In-Plant","","","","","50.103107","-120.782173","","Google Earth, Google Maps, or other Satellite Imagery","","","107425","","","","","9/4/2014 1:33:20 PM","9/5/2014 6:00:05 AM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","9/4/2014",""
"E299391","50TH PARALLEL WINE PROCESS WASTEWATER","Tile Field","Infiltration Bed","","","","50.130500","-119.4472","","Differential Geographic Positioning System (NAD83)","","","107146","","","","","9/5/2014 3:31:53 PM","9/6/2014 6:00:05 AM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","9/5/2014",""
"E299850","ONE (1) 858 KW CAT COMPRESSOR DRIVER","Stack","","","","","56.906250","-122.440625","","Geographic Positioning System (NAD27)","","","107527","","","","","10/17/2014 11:46:27 AM","10/18/2014 6:00:09 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/17/2014",""
"E299851","THREE (3) 1253 KW WAUKESHA L7044 GSI COMPRESSOR DRIVERS","Stack","","","","","56.906250","-122.440625","","Geographic Positioning System (NAD27)","","","107527","","","","","10/17/2014 11:56:01 AM","10/18/2014 6:00:08 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/17/2014",""
"E299854","FOUR (4) GLYCOL REBOILERS","Stack","","","","","56.906250","-122.440625","","Geographic Positioning System (NAD27)","","","107527","","","","","10/17/2014 1:34:02 PM","10/18/2014 6:00:09 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/17/2014",""
"E299855","THREE (3) GENERATOR DRIVERS","Stack","","","","","56.906250","-122.440625","","Geographic Positioning System (NAD27)","","","107527","","","","","10/17/2014 1:41:02 PM","10/18/2014 6:00:10 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/17/2014",""
"E299856","ONE (1) HP FLARE","Stack","","","","","56.906250","-122.440625","","Geographic Positioning System (NAD27)","","","107527","","","","","10/17/2014 1:50:10 PM","10/18/2014 6:00:08 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/17/2014",""
"E299857","ACCUMULATED SURFACE PRECIPITATION","In-Plant","","","","","56.906250","-122.440625","","Geographic Positioning System (NAD27)","","","107527","","","","","10/17/2014 1:55:46 PM","10/18/2014 6:00:09 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/17/2014",""
"E299893","GLENCORE SUKUNKA - GROUND WATER MONITORING WELL MW13-04","Well","","","","","55.237178","-121.611383","","Geographic Positioning System (NAD83)","","","107394","","","","","10/21/2014 11:35:16 AM","","Created by Alan Gibson from 90 Headquarters, Victoria","","10/21/2014",""
